"ITTER107","Territory","TIPO_DATO15","Demographic data type","SEXISTAT1","Gender","ETA1","Age","STATCIV2","Marital status","TIME","Select time","Value","Flag Codes","Flags"
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",5835,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",5780,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",5763,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",5531,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",5695,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",5326,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",5446,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",5520,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",5654,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",5498,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",5447,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",5438,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",45091,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",45769,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",46187,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",47488,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",45721,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",45980,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",46515,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",9824,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",10099,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",10199,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",10651,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",10442,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",10328,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",10476,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",35887,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",36483,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",37506,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",39216,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",38851,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",39229,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",39226,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",29873,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",30414,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",30851,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",32139,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",32072,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",32396,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",32342,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",7314,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",7452,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",7601,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",7732,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",7590,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",7676,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",7714,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",13584,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",13858,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",13749,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",14032,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",13537,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",13642,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",13604,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",49193,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",49822,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",51762,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",53544,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",53066,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",53016,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",54042,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",11598,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",11694,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",11684,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",11911,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",11772,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",11392,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",11553,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",2901,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",2891,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",2893,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",2807,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",2720,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",2675,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",2626,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",65989,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",65749,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",67045,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",67065,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",66175,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",64554,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",65198,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",42518,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",42182,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",42784,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",43120,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",42401,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",41274,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",41110,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",5606,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",5583,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",5667,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",5662,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",5481,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",5462,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",5312,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2012","2012",19722,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2013","2013",19895,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2014","2014",19644,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2015","2015",19881,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2016","2016",19481,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2017","2017",18843,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y14","14 years","99","total","2018","2018",19052,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",36293,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",37081,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",37827,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",37821,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",39020,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",37895,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",37843,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",1148,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",1064,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",1133,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",1190,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",1221,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",1188,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",1131,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",12393,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",12234,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",12621,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",12534,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",12727,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",12760,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",12759,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",86139,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",88057,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",90812,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",91482,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",94274,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",93458,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",92778,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",11051,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",11187,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",11332,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",11402,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",11472,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",11281,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",11012,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",5703,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",5844,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",5808,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",5857,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",5826,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",5791,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",5558,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",5348,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",5343,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",5524,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",5545,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",5646,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",5490,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",5454,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",44406,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",45427,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",46181,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",46229,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",47453,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",45633,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",45974,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",9972,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",9904,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",10160,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",10211,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",10671,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",10463,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",10350,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",35192,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",36296,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",37131,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",37671,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",39292,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",38944,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",39335,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",29553,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",30204,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",31069,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",30994,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",32297,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",32159,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",32487,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",7374,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",7364,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",7525,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",7592,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",7744,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",7594,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",7673,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",13430,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",13670,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",13981,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",13777,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",13916,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",13489,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",13666,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",49373,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",49549,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",52336,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",52164,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",53655,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",53187,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",53107,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",67050,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",66119,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",66996,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",67040,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",67110,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",66125,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",64553,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",43082,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",42635,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",42865,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",42923,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",43193,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",42403,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",41268,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",14040,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",13765,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",13758,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",14043,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",14329,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",13967,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",13670,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",11805,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",11651,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",11927,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",11741,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",11916,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",11763,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",11383,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",2922,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",2917,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",2906,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",2893,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",2824,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",2722,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",2676,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",5744,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",5633,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",5637,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",5673,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",5665,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",5497,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",5481,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",20309,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",19780,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",20251,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",19633,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",19881,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",19491,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",18838,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2012","2012",54066,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2013","2013",53097,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2014","2014",53555,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2015","2015",53424,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2016","2016",52702,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2017","2017",52330,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y15","15 years","99","total","2018","2018",51566,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2012","2012",12081,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2013","2013",12444,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2014","2014",12495,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2015","2015",12660,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2016","2016",12556,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2017","2017",12797,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y16","16 years","99","total","2018","2018",12811,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y16","16 years","99","total","2012","2012",11929,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y16","16 years","99","total","2013","2013",11879,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y16","16 years","99","total","2014","2014",11889,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y16","16 years","99","total","2015","2015",11968,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y16","16 years","99","total","2016","2016",11743,,
